"ID","Class","Sex","Age","State","Spawnsite","AdultOrDead","X_Coord","Y_Coord","Strategy"
4011,"subadult","F",958,"Feeding",10,5057,29.11612155,44.51581322,"W"
4012,"subadult","F",954,"Feeding",18,5125,29.58543483,44.50716063,"S"
4013,"subadult","M",975,"Feeding",4,4072,29.53563488,44.32647439,"W"
4014,"subadult","M",959,"Feeding",4,4153,29.41077305,44.26595631,"W"
4015,"subadult","M",974,"Feeding",17,4161,30.33913577,44.41558089,"S"
4016,"subadult","M",990,"Feeding",8,4083,30.58580311,44.56645292,"W"
4017,"subadult","M",946,"Feeding",5,4036,30.25706011,45.29477195,"W"
4018,"subadult","F",948,"Feeding",11,4975,29.79163165,44.07108991,"S"
4019,"subadult","M",987,"Feeding",12,4316,29.69948295,45.07625165,"S"
4020,"subadult","F",957,"Feeding",1,4937,30.10552693,44.21164024,"W"
4021,"subadult","F",979,"Feeding",3,5106,29.73071745,44.43063179,"W"
4022,"subadult","M",1001,"Feeding",7,4296,30.33146645,45.43347996,"W"
4023,"subadult","M",959,"Feeding",2,4044,30.08543197,44.48971207,"W"
4024,"subadult","F",969,"Feeding",5,5193,29.18739269,44.64566645,"W"
4025,"subadult","F",950,"Feeding",8,5173,30.07279755,44.43450079,"W"
4026,"subadult","F",964,"Feeding",3,5235,29.60904135,44.62842898,"W"
4027,"subadult","F",970,"Feeding",19,5229,29.61612334,44.59269444,"S"
4028,"subadult","F",973,"Feeding",5,5224,30.53575219,44.87047124,"W"
4029,"subadult","F",957,"Feeding",13,4995,29.99138472,44.67092041,"S"
4030,"subadult","M",991,"Feeding",11,3768,29.38109543,44.20175916,"S"
4031,"subadult","F",973,"Feeding",7,5100,30.32171022,44.77884384,"W"
4032,"subadult","F",955,"Feeding",19,4949,29.83634877,45.27538394,"S"
4033,"subadult","F",985,"Feeding",17,5110,29.73287667,44.50168865,"S"
4034,"subadult","M",985,"Feeding",1,3870,29.46281909,44.11041148,"W"
4035,"subadult","F",972,"Feeding",3,5103,29.58995655,44.7430151,"W"
4036,"subadult","M",960,"Feeding",7,4080,29.36423601,44.15711627,"W"
4037,"subadult","F",983,"Feeding",19,4958,29.23086563,44.36938072,"S"
4038,"subadult","M",996,"Feeding",12,4016,29.0741183,44.31621837,"S"
4039,"subadult","M",962,"Feeding",1,4282,29.80835681,45.08293784,"W"
4040,"subadult","M",980,"Feeding",10,4287,30.4155532,44.65641068,"W"
4041,"subadult","F",956,"Feeding",7,5096,30.54706429,44.73834956,"W"
4042,"subadult","F",961,"Feeding",2,5171,29.93908886,44.57910672,"W"
4043,"subadult","M",981,"Feeding",22,4213,29.33663197,44.52482119,"S"
4044,"subadult","M",991,"Feeding",8,4266,30.20178846,44.51471352,"W"
4045,"subadult","M",999,"Feeding",12,4000,30.16812466,45.1612206,"S"
4046,"subadult","M",1001,"Feeding",2,4168,30.57870312,44.79971798,"W"
4047,"subadult","M",978,"Feeding",10,4438,29.75551691,44.66744134,"W"
4048,"subadult","M",985,"Feeding",12,4321,28.88501617,44.27810897,"S"
4049,"subadult","M",992,"Feeding",3,4272,29.92584867,44.31380709,"W"
4050,"subadult","F",979,"Feeding",5,5161,29.83957969,44.61921258,"W"
4051,"subadult","M",986,"Feeding",12,4047,29.62708796,44.49224031,"S"
4052,"subadult","M",947,"Feeding",19,4226,30.22465743,44.59404685,"S"
4053,"subadult","F",995,"Feeding",4,5093,29.7951563,44.5086538,"W"
4054,"subadult","F",967,"Feeding",11,5204,30.31689777,44.74473591,"S"
4055,"subadult","M",953,"Feeding",10,4084,29.47942042,44.26066523,"W"
4056,"subadult","M",987,"Feeding",8,4061,29.7819799,45.15929023,"W"
4057,"subadult","M",984,"Feeding",1,4249,29.84727391,44.53770222,"W"
4058,"subadult","F",979,"Feeding",1,5073,30.20364285,44.46692668,"W"
4059,"subadult","F",945,"Feeding",14,5036,29.9660614,44.79719996,"S"
4060,"subadult","F",970,"Feeding",3,4995,30.27565529,44.50533937,"W"
4061,"subadult","M",960,"Feeding",14,4025,30.18734773,44.79819998,"S"
4062,"subadult","M",990,"Feeding",6,4118,30.06229785,44.83482424,"W"
4063,"subadult","M",947,"Feeding",4,4178,30.4775299,45.02803154,"W"
4064,"subadult","F",958,"Feeding",11,5010,29.67645985,44.56485514,"S"
4065,"subadult","F",949,"Feeding",2,5120,29.83551441,45.25179315,"W"
4066,"subadult","M",961,"Feeding",8,4174,30.11971704,44.31687134,"W"
4067,"subadult","F",992,"Feeding",18,5139,30.32719543,45.02316693,"S"
4068,"subadult","M",972,"Feeding",11,4277,29.9124687,44.75375827,"S"
4069,"subadult","F",998,"Feeding",18,5062,30.28050368,45.1913147,"S"
4070,"subadult","M",950,"Feeding",7,4016,29.60074622,44.10490955,"W"
4071,"subadult","F",988,"Feeding",10,5095,29.91530609,44.56635332,"W"
4072,"subadult","F",953,"Feeding",19,5073,29.85682537,44.7569796,"S"
4073,"subadult","F",947,"Feeding",13,5138,29.89098301,44.89028986,"S"
4074,"subadult","M",980,"Feeding",16,4000,29.42203699,44.71954396,"S"
4075,"subadult","M",977,"Feeding",16,4239,29.85276071,44.26457073,"S"
4076,"subadult","F",947,"Feeding",19,5222,30.39661434,44.97113025,"S"
4077,"subadult","F",956,"Feeding",3,5175,30.00180729,44.85326317,"W"
4078,"subadult","F",974,"Feeding",5,4979,30.40374659,44.749505,"W"
4079,"subadult","F",944,"Feeding",12,5092,30.4495764,44.65844001,"S"
4080,"subadult","M",1000,"Feeding",6,4100,29.87086148,45.05206818,"W"
4081,"subadult","M",992,"Feeding",18,4253,30.05734611,44.89339525,"S"
4082,"subadult","M",948,"Feeding",14,4344,29.82153459,44.53793221,"S"
4083,"subadult","F",946,"Feeding",11,5012,30.18726985,44.52118936,"S"
4084,"subadult","F",987,"Feeding",7,5225,30.25064353,44.90567291,"W"
4085,"subadult","M",963,"Feeding",3,4378,30.56403724,44.89656665,"W"
4086,"subadult","F",960,"Feeding",2,5356,30.35264722,44.65597129,"W"
4087,"subadult","M",977,"Feeding",3,4270,30.20174464,45.17562139,"W"
4088,"subadult","F",983,"Feeding",6,5189,30.13774524,45.07170663,"W"
4089,"subadult","F",975,"Feeding",6,4968,29.67608084,44.81369699,"W"
4090,"subadult","M",964,"Feeding",21,4081,30.27350957,44.70872799,"S"
4091,"subadult","F",974,"Feeding",20,5172,29.50144373,44.33492245,"S"
4092,"subadult","F",984,"Feeding",14,5206,29.95663412,44.87861377,"S"
4093,"subadult","F",987,"Feeding",15,5122,30.02170366,45.05203902,"S"
4094,"subadult","F",1003,"Feeding",5,5032,30.39978608,45.00932026,"W"
4095,"subadult","M",958,"Feeding",4,4201,29.9640251,45.32058075,"W"
4096,"subadult","F",998,"Feeding",3,5092,30.17571018,44.36396035,"W"
4097,"subadult","F",992,"Feeding",12,5103,29.53584615,44.48815254,"S"
4098,"subadult","F",1004,"Feeding",14,5238,30.51974484,45.06278171,"S"
4099,"subadult","F",1002,"Feeding",9,5113,29.50012275,44.52811412,"W"
4100,"subadult","M",957,"Feeding",2,4345,29.22402937,44.52233663,"W"
4101,"subadult","M",976,"Feeding",18,4038,28.95967152,44.23606395,"S"
4102,"subadult","F",998,"Feeding",22,4975,28.94414013,44.51809416,"S"
4103,"subadult","F",961,"Feeding",1,5357,29.71034893,44.12822938,"W"
4104,"subadult","F",966,"Feeding",21,5269,30.04310913,44.73065476,"S"
4105,"subadult","M",954,"Feeding",8,4140,30.51247799,44.73701316,"W"
4106,"subadult","F",982,"Feeding",7,5018,29.80980773,44.92723009,"W"
4107,"subadult","M",946,"Feeding",10,4090,29.64960048,44.69712167,"W"
4108,"subadult","M",965,"Feeding",15,4008,29.15507049,44.34368741,"S"
4109,"subadult","M",973,"Feeding",3,4084,29.96114713,44.81758475,"W"
4110,"subadult","M",987,"Feeding",14,4379,29.70739222,45.03138659,"S"
4111,"subadult","M",983,"Feeding",9,4408,29.58259849,44.17091295,"W"
4112,"subadult","M",947,"Feeding",2,4079,29.30420329,44.70810591,"W"
4113,"subadult","F",970,"Feeding",10,5119,29.03461218,44.33833445,"W"
4114,"subadult","M",957,"Feeding",4,4218,30.12646475,44.53786313,"W"
4115,"subadult","F",966,"Feeding",21,5051,30.13346863,44.94863744,"S"
4116,"subadult","M",1000,"Feeding",19,4189,30.09591733,44.84893792,"S"
4117,"subadult","M",998,"Feeding",8,4227,30.11048432,44.82627017,"W"
4118,"subadult","F",992,"Feeding",7,4782,28.98615341,44.47846016,"W"
4119,"subadult","F",946,"Feeding",22,5279,29.71482868,44.85195409,"S"
4120,"subadult","F",959,"Feeding",8,5138,30.04349069,45.02318795,"W"
4121,"subadult","M",957,"Feeding",19,4335,30.17143749,44.23853948,"S"
4122,"subadult","M",1001,"Feeding",6,4482,29.9330404,44.67240312,"W"
4123,"subadult","M",964,"Feeding",9,4134,29.68312225,44.81716576,"W"
4124,"subadult","F",995,"Feeding",6,5116,30.11042523,44.57132365,"W"
4125,"subadult","F",994,"Feeding",7,4932,30.16157501,45.36942067,"W"
4126,"subadult","F",974,"Feeding",14,5122,29.42424652,44.51693746,"S"
4127,"subadult","F",985,"Feeding",18,4995,30.03759054,44.56479045,"S"
4128,"subadult","M",959,"Feeding",3,4454,30.10442867,44.75910158,"W"
4129,"subadult","M",978,"Feeding",10,4028,29.34068511,44.45084243,"W"
4130,"subadult","M",968,"Feeding",19,4002,29.84957508,45.34096741,"S"
4131,"subadult","F",962,"Feeding",10,5154,29.69560078,44.60890543,"W"
4132,"subadult","M",986,"Feeding",13,4021,29.4034133,44.38788719,"S"
4133,"subadult","F",1003,"Feeding",2,5069,30.36953403,45.05854086,"W"
4134,"subadult","F",970,"Feeding",5,4802,29.84026139,45.09068445,"W"
4135,"subadult","M",971,"Feeding",22,3753,29.7954222,44.57187209,"S"
4136,"subadult","F",950,"Feeding",8,5395,29.66905227,44.53636156,"W"
4137,"subadult","M",983,"Feeding",7,4023,29.34161443,44.54011782,"W"
4138,"subadult","M",987,"Feeding",22,4453,30.24769659,44.72549415,"S"
4139,"subadult","F",968,"Feeding",19,4910,29.94305813,45.16375321,"S"
4140,"subadult","M",977,"Feeding",4,4398,29.81538723,44.61173198,"W"
4141,"subadult","F",961,"Feeding",4,4827,30.37518258,44.86529191,"W"
4142,"subadult","F",996,"Feeding",2,5053,30.05828392,45.48439149,"W"
4143,"subadult","F",967,"Feeding",1,5046,29.90310774,44.34981451,"W"
4144,"subadult","F",972,"Feeding",10,5059,30.29330767,44.56892667,"W"
4145,"subadult","F",992,"Feeding",16,5128,30.11996295,44.63315313,"S"
4146,"subadult","M",986,"Feeding",12,4253,30.1648504,44.15900044,"S"
4147,"subadult","F",977,"Feeding",2,5240,29.73692399,44.21900958,"W"
4148,"subadult","F",995,"Feeding",14,5140,30.09676858,45.31915559,"S"
4149,"subadult","M",971,"Feeding",1,4109,29.39595084,44.5505273,"W"
4150,"subadult","F",954,"Feeding",3,5000,30.07421432,44.19766316,"W"
4151,"subadult","F",1005,"Feeding",12,5108,30.51039593,44.96628382,"S"
4152,"subadult","F",973,"Feeding",13,5097,29.24225521,44.15744491,"S"
4153,"subadult","M",970,"Feeding",8,4315,28.93433164,44.36583673,"W"
4154,"subadult","M",982,"Feeding",7,3913,29.08340759,44.42754215,"W"
4155,"subadult","M",992,"Feeding",13,4045,29.63083491,44.38073902,"S"
4156,"subadult","M",973,"Feeding",10,4204,30.15200607,44.76822922,"W"
4157,"subadult","M",956,"Feeding",17,4291,30.35799262,44.85214171,"S"
4158,"subadult","M",1003,"Feeding",12,4496,29.23583762,44.28830723,"S"
4159,"subadult","F",994,"Feeding",2,5047,29.85483953,45.42140703,"W"
4160,"subadult","F",954,"Feeding",8,5003,29.1307773,44.60117768,"W"
4161,"subadult","M",1003,"Feeding",20,4216,29.29387511,44.10206793,"S"
4162,"subadult","M",977,"Feeding",9,4149,29.48566899,44.80838832,"W"
4163,"subadult","F",973,"Feeding",17,5208,29.95832138,44.82143483,"S"
4164,"subadult","M",960,"Feeding",12,4497,30.0978267,44.35867185,"S"
4165,"subadult","M",1003,"Feeding",11,4210,29.79549954,44.56915776,"S"
4166,"subadult","M",987,"Feeding",7,4292,30.02416231,45.19156943,"W"
4167,"subadult","M",957,"Feeding",2,4179,30.25005048,44.80597637,"W"
4168,"subadult","M",992,"Feeding",15,4331,29.50112568,44.33097977,"S"
4169,"subadult","M",982,"Feeding",23,3911,30.29657152,45.20730981,"S"
4170,"subadult","F",973,"Feeding",14,5057,29.74442272,44.08826232,"S"
4171,"subadult","F",965,"Feeding",3,5340,29.90830505,44.10953232,"W"
4172,"subadult","M",981,"Feeding",3,4360,30.36946941,45.08803747,"W"
4173,"subadult","M",977,"Feeding",12,4253,29.98180171,45.47385059,"S"
4174,"subadult","F",961,"Feeding",11,5114,29.29213131,44.49607193,"S"
4175,"subadult","M",988,"Feeding",6,3988,30.52066251,44.69922098,"W"
4176,"subadult","F",960,"Feeding",9,4996,29.81107913,45.16732864,"W"
4177,"subadult","F",968,"Feeding",14,5231,29.70008204,44.1411768,"S"
4178,"subadult","M",961,"Feeding",5,4448,30.12664771,44.42252951,"W"
4179,"subadult","M",947,"Feeding",22,3757,29.45095511,44.63928553,"S"
4180,"subadult","M",997,"Feeding",8,4255,29.82635012,44.50169265,"W"
4181,"subadult","F",962,"Feeding",20,5395,29.87460943,45.04421124,"S"
4182,"subadult","M",996,"Feeding",19,4288,29.7007664,44.78424554,"S"
4183,"subadult","F",980,"Feeding",15,5220,29.80989244,45.37862948,"S"
4184,"subadult","M",960,"Feeding",17,4228,29.15129017,44.48894392,"S"
4185,"subadult","F",995,"Feeding",10,5358,30.16842595,44.60781271,"W"
4186,"subadult","F",968,"Feeding",9,5118,29.21198203,44.343379,"W"
4187,"subadult","F",975,"Feeding",9,5169,30.25129846,44.30397811,"W"
4188,"subadult","F",1002,"Feeding",2,4872,29.40051669,44.74292125,"W"
4189,"subadult","F",980,"Feeding",1,5091,30.10512978,45.20535118,"W"
4190,"subadult","F",959,"Feeding",6,5223,30.42309585,44.65745345,"W"
4191,"subadult","F",972,"Feeding",13,5316,29.66581092,45.19365922,"S"
4192,"subadult","M",986,"Feeding",16,4290,30.10448931,44.785769,"S"
4193,"subadult","F",1002,"Feeding",10,5069,29.73931877,44.24139842,"W"
4194,"subadult","M",977,"Feeding",15,4264,29.64278967,44.21996968,"S"
4195,"subadult","F",999,"Feeding",13,5027,28.99049965,44.2340585,"S"
4196,"subadult","F",953,"Feeding",18,5312,30.13221928,45.29515799,"S"
4197,"subadult","F",951,"Feeding",2,5150,29.55108847,44.40610647,"W"
4198,"subadult","F",952,"Feeding",8,5120,28.84363183,44.40555503,"W"
4199,"subadult","F",967,"Feeding",4,5022,29.69327704,44.11984486,"W"
4200,"subadult","M",1003,"Feeding",1,4070,30.42620322,44.55863333,"W"
4201,"subadult","F",948,"Feeding",2,5340,29.88582233,44.15962977,"W"
4202,"subadult","F",1005,"Feeding",3,5050,28.92819509,44.28920885,"W"
4203,"subadult","M",944,"Feeding",8,4045,30.26569414,44.70490868,"W"
4204,"subadult","F",978,"Feeding",11,5067,29.19703985,44.4353106,"S"
4205,"subadult","F",964,"Feeding",7,5009,29.10058446,44.44570529,"W"
4206,"subadult","F",947,"Feeding",15,4988,30.38729383,44.89309271,"S"
4207,"subadult","F",991,"Feeding",14,5370,29.95321062,44.83709634,"S"
4208,"subadult","F",968,"Feeding",7,4935,30.56104623,45.0588345,"W"
4209,"subadult","F",984,"Feeding",7,4981,29.72195665,45.18834913,"W"
4210,"subadult","M",990,"Feeding",6,3925,30.39208444,44.9285515,"W"
4211,"subadult","F",1000,"Feeding",21,5131,29.65099986,44.36395389,"S"
4212,"subadult","F",997,"Feeding",16,5036,30.0416781,44.66255605,"S"
4213,"subadult","M",949,"Feeding",23,4312,30.2583592,44.86123437,"S"
4214,"subadult","M",997,"Feeding",21,3919,29.70608691,45.12677094,"S"
4215,"subadult","F",947,"Feeding",10,4998,29.52261264,44.08496729,"W"
4216,"subadult","M",980,"Feeding",12,4169,28.96987791,44.38337842,"S"
4217,"subadult","M",969,"Feeding",22,4247,30.16366761,44.20676315,"S"
4218,"subadult","M",987,"Feeding",20,4145,29.78930784,45.19647077,"S"
4219,"subadult","F",945,"Feeding",19,5152,29.51718369,44.70607767,"S"
4220,"subadult","F",947,"Feeding",10,5220,29.38995429,44.62012152,"W"
4221,"subadult","M",974,"Feeding",10,4119,29.86673608,44.9140315,"W"
4222,"subadult","F",984,"Feeding",13,5036,30.11302375,45.02586062,"S"
4223,"subadult","M",945,"Feeding",21,4458,29.38720151,44.65938207,"S"
4224,"subadult","F",983,"Feeding",12,5179,29.3323204,44.40038907,"S"
4225,"subadult","M",978,"Feeding",18,4247,30.21450719,44.22251843,"S"
4226,"subadult","M",982,"Feeding",12,4289,29.42176735,44.44610326,"S"
4227,"subadult","M",950,"Feeding",17,4103,30.5242937,44.92620245,"S"
4228,"subadult","F",985,"Feeding",21,4925,29.14215884,44.7505036,"S"
4229,"subadult","M",945,"Feeding",14,4535,29.48825391,44.48617702,"S"
4230,"subadult","M",999,"Feeding",12,4158,30.23871356,44.88087461,"S"
4231,"subadult","F",989,"Feeding",13,4996,30.38550556,44.55037871,"S"
4232,"subadult","F",1001,"Feeding",7,5099,30.39205738,44.5488434,"W"
4233,"subadult","F",953,"Feeding",18,4974,29.5454624,44.15354291,"S"
4234,"subadult","M",1000,"Feeding",6,4280,29.03087875,44.42993819,"W"
4235,"subadult","F",996,"Feeding",19,4964,30.11942276,44.27264753,"S"
4236,"subadult","M",951,"Feeding",19,4045,30.14456624,44.68822523,"S"
4237,"subadult","F",979,"Feeding",6,5325,30.18335741,44.57496086,"W"
4238,"subadult","F",953,"Feeding",16,5075,30.1158323,45.00187994,"S"
4239,"subadult","M",981,"Feeding",1,4002,29.39844315,44.73075305,"W"
4240,"subadult","F",945,"Feeding",21,5218,29.93951403,45.4450527,"S"
4241,"subadult","M",1004,"Feeding",14,4207,29.67275394,44.22207467,"S"
4242,"subadult","F",981,"Feeding",11,5208,30.11095197,44.82443403,"S"
4243,"subadult","M",967,"Feeding",4,4265,29.4768045,44.35762852,"W"
4244,"subadult","M",976,"Feeding",22,4342,29.05405828,44.24144996,"S"
4245,"subadult","M",984,"Feeding",3,4290,30.58320589,45.03151286,"W"
4246,"subadult","F",1000,"Feeding",6,5425,29.91820854,44.80494179,"W"
4247,"subadult","F",949,"Feeding",10,5183,30.06352788,45.31150729,"W"
4248,"subadult","F",972,"Feeding",15,5174,29.17842789,44.73037202,"S"
4249,"subadult","F",982,"Feeding",10,5115,29.26851347,44.14567091,"W"
4250,"subadult","M",978,"Feeding",15,4396,30.5242937,44.92620245,"S"
4251,"subadult","M",972,"Feeding",9,4589,30.11671231,45.07458077,"W"
4252,"subadult","F",951,"Feeding",14,4985,30.28637657,45.2208843,"S"
4253,"subadult","F",953,"Feeding",19,4942,29.41649037,44.26521092,"S"
4254,"subadult","M",973,"Feeding",10,4316,29.36102246,44.21649554,"W"
4255,"subadult","F",982,"Feeding",23,5006,30.00922374,45.44236548,"S"
4256,"subadult","M",946,"Feeding",5,4200,30.25321234,45.39916041,"W"
4257,"subadult","M",980,"Feeding",23,4242,30.20007879,44.89558302,"S"
4258,"subadult","M",987,"Feeding",12,4215,30.2667153,45.46408573,"S"
4259,"subadult","M",981,"Feeding",16,4142,30.23652822,44.98395927,"S"
4260,"subadult","F",975,"Feeding",11,5261,29.55108847,44.40610647,"S"
4261,"subadult","M",1001,"Feeding",12,4371,29.46705665,44.0748165,"S"
4262,"subadult","F",978,"Feeding",1,5157,30.21361343,45.35696637,"W"
4263,"subadult","F",949,"Feeding",6,5157,30.49178833,44.4799337,"W"
4264,"subadult","M",1004,"Feeding",23,3741,30.42554614,44.67662023,"S"
4265,"subadult","M",953,"Feeding",7,4130,30.49080198,44.50226448,"W"
4266,"subadult","M",968,"Feeding",18,4377,30.16067579,44.81626229,"S"
4267,"subadult","M",948,"Feeding",19,4118,30.01426005,44.64179321,"S"
4268,"subadult","F",944,"Feeding",7,5165,30.02024651,44.86046808,"W"
4269,"subadult","M",955,"Feeding",5,4271,29.84435896,45.06761425,"W"
4270,"subadult","M",956,"Feeding",5,4170,29.04423154,44.45068094,"W"
4271,"subadult","M",952,"Feeding",14,4099,29.84183782,44.36792932,"S"
4272,"subadult","F",969,"Feeding",5,5268,30.11407752,44.14405044,"W"
4273,"subadult","M",956,"Feeding",15,4317,30.40655242,44.8714824,"S"
4274,"subadult","M",948,"Feeding",22,3967,30.23735532,44.46131726,"S"
4275,"subadult","F",987,"Feeding",17,5112,30.61491933,44.73272153,"S"
4276,"subadult","M",988,"Feeding",6,4134,29.2520987,44.13231988,"W"
4277,"subadult","F",982,"Feeding",2,5204,30.46155472,44.88332138,"W"
4278,"subadult","M",990,"Feeding",7,3839,29.8175066,45.14394676,"W"
4279,"subadult","M",981,"Feeding",15,4337,30.08986916,45.09736494,"S"
4280,"subadult","M",948,"Feeding",9,3951,28.95451392,44.39128097,"W"
4281,"subadult","F",957,"Feeding",6,5414,30.04062441,44.73106242,"W"
4282,"subadult","M",956,"Feeding",23,4034,30.19692686,45.46378672,"S"
4283,"subadult","M",948,"Feeding",16,4097,30.45608141,44.73224271,"S"
4284,"subadult","F",968,"Feeding",4,5252,28.98446294,44.46104929,"W"
4285,"subadult","M",969,"Feeding",7,4465,29.84822393,44.81075189,"W"
4286,"subadult","M",962,"Feeding",12,4350,30.13384137,44.33793376,"S"
4287,"subadult","M",988,"Feeding",9,4336,29.13534946,44.71972886,"W"
4288,"subadult","M",981,"Feeding",6,4086,29.79150213,44.46204784,"W"
4289,"subadult","F",977,"Feeding",1,5192,29.90102104,45.09702376,"W"
4290,"subadult","M",992,"Feeding",10,4068,29.73260719,44.40563337,"W"
4291,"subadult","F",958,"Feeding",6,5242,29.34419791,44.48592259,"W"
4292,"subadult","F",975,"Feeding",10,5161,28.93030388,44.31290433,"W"
4293,"subadult","M",1002,"Feeding",8,4215,30.59540561,45.13038356,"W"
4294,"subadult","F",991,"Feeding",14,4858,29.68470885,45.09411043,"S"
4295,"subadult","M",979,"Feeding",22,3894,30.30366414,44.88644205,"S"
4296,"subadult","M",968,"Feeding",10,4101,29.58906578,44.53062274,"W"
4297,"subadult","F",950,"Feeding",10,5156,29.95122328,45.04506937,"W"
4298,"subadult","M",949,"Feeding",8,3977,29.62786248,44.44900125,"W"
4299,"subadult","F",954,"Feeding",21,5130,29.47764128,44.69561512,"S"
4300,"subadult","M",993,"Feeding",15,4291,29.73920201,44.6141629,"S"
4301,"subadult","F",952,"Feeding",11,5095,30.53557978,44.82155744,"S"
4302,"subadult","F",947,"Feeding",9,5047,30.55423097,44.63447419,"W"
4303,"subadult","F",981,"Feeding",14,5024,30.25692935,44.40355698,"S"
4304,"subadult","M",1001,"Feeding",3,4388,29.91706309,44.79549992,"W"
4305,"subadult","M",970,"Feeding",22,4339,30.25029236,44.56016077,"S"
4306,"subadult","M",968,"Feeding",22,4172,30.53545444,44.5102083,"S"
4307,"subadult","M",998,"Feeding",23,3971,30.35884032,45.00893684,"S"
4308,"subadult","F",961,"Feeding",17,5234,29.9188871,44.24776095,"S"
4309,"subadult","M",983,"Feeding",8,4225,29.84957508,45.34096741,"W"
4310,"subadult","F",995,"Feeding",4,5307,30.59137312,44.86686917,"W"
4311,"subadult","F",997,"Feeding",10,5044,30.56886723,44.91399293,"W"
4312,"subadult","M",959,"Feeding",21,4298,30.37960772,45.16692404,"S"
4313,"subadult","M",955,"Feeding",2,4368,29.01848408,44.20741294,"W"
4314,"subadult","F",970,"Feeding",2,5137,30.1419391,45.26697907,"W"
4315,"subadult","M",999,"Feeding",18,4300,30.01508878,45.2419709,"S"
4316,"subadult","M",960,"Feeding",4,4402,29.96451667,44.22337635,"W"
4317,"subadult","M",993,"Feeding",22,4056,29.66529104,44.25738403,"S"
4318,"subadult","M",957,"Feeding",8,4413,30.57019627,44.90810219,"W"
4319,"subadult","F",944,"Feeding",15,5169,29.43948859,44.20265182,"S"
4320,"subadult","M",969,"Feeding",11,4107,30.02680427,44.26991929,"S"
4321,"subadult","F",975,"Feeding",11,5124,30.21548449,45.31002904,"S"
4322,"subadult","F",977,"Feeding",14,4956,29.54028007,44.44437516,"S"
4323,"subadult","F",955,"Feeding",20,5092,30.43604808,44.5167088,"S"
4324,"subadult","F",995,"Feeding",19,5130,30.35650014,44.39836623,"S"
4325,"subadult","F",945,"Feeding",3,5209,29.85562279,44.25981231,"W"
4326,"subadult","F",1002,"Feeding",10,5068,30.31965772,45.36841227,"W"
4327,"subadult","F",969,"Feeding",5,4981,29.41977207,44.28498745,"W"
4328,"subadult","F",984,"Feeding",15,5190,30.33874864,45.10043071,"S"
4329,"subadult","F",956,"Feeding",19,4933,29.86848575,44.47311132,"S"
4330,"subadult","M",991,"Feeding",4,4264,30.61913506,44.63320786,"W"
4331,"subadult","M",989,"Feeding",6,4429,30.19167993,44.53483752,"W"
4332,"subadult","M",974,"Feeding",23,4145,29.83985952,45.2645106,"S"
4333,"subadult","F",986,"Feeding",8,5329,29.72985588,44.81231759,"W"
4334,"subadult","F",998,"Feeding",14,4940,30.32864698,44.63297112,"S"
4335,"subadult","M",962,"Feeding",17,4143,29.41277923,44.21489153,"S"
4336,"subadult","F",974,"Feeding",9,5101,29.93101459,45.46511238,"W"
4337,"subadult","F",958,"Feeding",10,4937,29.67362498,44.80909803,"W"
4338,"subadult","M",992,"Feeding",10,4277,30.54676023,45.01214831,"W"
4339,"subadult","M",945,"Feeding",18,4065,29.93682819,44.18181845,"S"
4340,"subadult","M",996,"Feeding",2,4211,29.80811723,44.81072105,"W"
4341,"subadult","F",993,"Feeding",6,5255,29.9660614,44.79719996,"W"
4342,"subadult","F",969,"Feeding",15,5186,30.14787097,45.33969512,"S"
4343,"subadult","F",969,"Feeding",9,5206,29.58102097,44.65956304,"W"
4344,"subadult","M",973,"Feeding",1,4209,30.45289629,44.45619395,"W"
4345,"subadult","M",985,"Feeding",8,4007,29.07667,44.3358634,"W"
4346,"subadult","M",957,"Feeding",15,4263,30.59649996,44.64823573,"S"
4347,"subadult","F",973,"Feeding",9,5012,30.24826409,45.10946287,"W"
4348,"subadult","M",994,"Feeding",1,4055,30.13616029,44.40646749,"W"
4349,"subadult","M",962,"Feeding",6,4403,29.28588965,44.43353739,"W"
4350,"subadult","M",966,"Feeding",5,3923,30.06812088,45.2852652,"W"
4351,"subadult","F",977,"Feeding",10,5259,29.30321064,44.46291779,"W"
4352,"subadult","F",999,"Feeding",20,5148,29.22187534,44.34125527,"S"
4353,"subadult","M",962,"Feeding",2,4130,29.95373675,44.1773431,"W"
4354,"subadult","F",946,"Feeding",9,5266,30.51218529,45.12483317,"W"
4355,"subadult","F",963,"Feeding",5,4940,29.99798291,45.28940263,"W"
4356,"subadult","F",977,"Feeding",10,5064,30.27241371,45.19078169,"W"
4357,"subadult","M",1001,"Feeding",6,4263,30.39795816,45.35402113,"W"
4358,"subadult","F",992,"Feeding",2,4915,28.99664501,44.55852638,"W"
4359,"subadult","F",962,"Feeding",17,5122,29.89182976,44.39607573,"S"
4360,"subadult","M",997,"Feeding",20,4296,29.76761684,45.22754578,"S"
4361,"subadult","M",988,"Feeding",3,4536,30.46155472,44.88332138,"W"
4362,"subadult","M",971,"Feeding",21,4148,29.16430123,44.64196546,"S"
4363,"subadult","M",976,"Feeding",16,3957,29.9556711,44.54557365,"S"
4364,"subadult","M",980,"Feeding",13,4062,29.64630006,44.73416575,"S"
4365,"subadult","F",973,"Feeding",2,5087,29.96518926,45.00277529,"W"
4366,"subadult","F",995,"Feeding",11,5085,29.66417874,44.3903955,"S"
4367,"subadult","F",985,"Feeding",5,5083,30.43208622,45.36821954,"W"
